,record_id,start_page,volume,alpha_pub_date,numeric_pub_date,record_title,issue,pagination,url_doc_view,pub_id,year,month,day,review_type,reviewed_book_title,reviewed_book_pub_date,reviewed_book_publisher,reviewed_book_publisher_viaf_match,reviewed_book_genre,reviewed_book_price,reviewed_author_viaf_match,reviewed_author_name,perceived_author_gender
1519,124751282,620,41,Aug 1915,19150801,THE MAGAZINE IN AMERICA,6,,http://search.proquest.com/docview/124751282/,24243,1915,,,not_review,,,,,,,,,
1520,90110580,305,20,"Sep 14, 1889",18890914,FICTION.,19,305,http://search.proquest.com/docview/90110580/,25067,1889,,,multi,,,,,,,,,
1521,90532128,325,107,"Dec 24, 1921",19211224,New Books and Old,3797,325,http://search.proquest.com/docview/90532128/,24566,1921,,,multi,,,,,,,,,
1522,124752973,327,39,May 1914,19140501,"MY LADY OF THE CHINESE COURTYARD""",3,,http://search.proquest.com/docview/124752973/,24243,1914,,,single_focus,My Lady of the Chinese Courtyard,,,,Fiction,,http://viaf.org/viaf/57909704,Elizabeth Cooper,f
1523,90413599,24,43,"Oct 22, 1891",18911022,RECENT FICTION.,2238,24,http://search.proquest.com/docview/90413599/,24565,1891,,,multi,,,,,,,,,
1524,89640178,212,III,Jan 1883,18830101,Review 3 -- No Title,33,212,http://search.proquest.com/docview/89640178/,25244,1883,,,single_focus,Introduction to the Study of English Literature and Literary Criticism,1883,John E. Potter & Co.,http://viaf.org/viaf/152900352,Fiction - poetry,,http://viaf.org/viaf/63640733,James Baldwin,m
1525,124882055,275,36,Mar 1900,19000301,The Drama,3,,http://search.proquest.com/docview/124882055/,24242,1900,,,multi,,,,,,,,,
1526,90553851,142,69,"Jul 21, 1910",19100721,Review 1 -- No Title,3216,142,http://search.proquest.com/docview/90553851/,24565,1910,,,multi,,,,,,,,,
1527,90183910,206,30,"Jun 24, 1899",18990624,SCIENCE.,1,,http://search.proquest.com/docview/90183910/,25067,1899,,,multi,,,,,,,,,
1528,124911435,292,,"Nov 4, 1882",18821104,"""The Friendships of Mary Russell Mitford.""",48,292,http://search.proquest.com/docview/124911435/,24238,1882,,,single_focus,The Friendships of Mary Russell Mitford,1882,Harper & Bros,http://viaf.org/viaf/122099855,Nonfiction,,http://viaf.org/viaf/19709107,Mary Russell Mitford,f
1529,124907556,242,,"May 24, 1884",18840524,Reviews,21,242,http://search.proquest.com/docview/124907556/,24239,1884,,,single_focus,Life and Letters of James and Lucretia Mott,1884,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,,$2.00,http://viaf.org/viaf/49066687,Hallowell,f
1530,90501265,7,46,"Jan 4, 1894",18940104,Fine Arts.,2353,7,http://search.proquest.com/docview/90501265/,24565,1894,,,not_review,,,,,,,,,
1531,124742206,94,51,Mar 1920,19200301,THE POEMS OF HERBERT TRENCH,1,,http://search.proquest.com/docview/124742206/,24243,1920,,,single_focus,Poems,1920,E. P. Dutton and Co,http://viaf.org/viaf/266034617,Poetry,,http://viaf.org/viaf/49216320,Herbert Trench,m
1532,90610816,1411,61,"Dec 13, 1906",19061213,Fiction,3028,1411,http://search.proquest.com/docview/90610816/,24565,1906,,,multi,,,,,,,,,
1533,90120206,441,23,"Dec 3, 1892",18921203,POEMS OF HELEN JACKSON.,25,,http://search.proquest.com/docview/90120206/,25067,1892,,,single_focus,Poems of Helen Jackson,1892,Roberts Brothers,http://viaf.org/viaf/146678246,Fiction - poetry,$3,http://viaf.org/viaf/32039190,Helen Jackson,f
1534,90136399,132,16,"Apr 18, 1885",18850418,THE RESCUE OF GREELY.,8,132,http://search.proquest.com/docview/90136399/,25067,1885,,,single_focus,The Rescue of Greely,,C,,Nonfiction,,,W. S. Schley; J. R. Soley,
1535,124738183,418,35,Jun 1912,19120601,"II JOHN LAFARGE'S ""MASTERPIECES OF PAINTING""",4,,http://search.proquest.com/docview/124738183/,24243,1912,,,single_focus,One Hundred Masterpieces of Painting,1912,"Doubleday, Page & Co.",http://viaf.org/viaf/294994700,Nonfiction,,http://viaf.org/viaf/29638591,Lafarge,m
1536,90179797,38,23,"Jan 30, 1892",18920130,SMETHAM'S LETTERS.,3,,http://search.proquest.com/docview/90179797/,25067,1892,,,single_focus,Letters of James Smetham,1892,Macmillan & Co.,http://viaf.org/viaf/149435281,Nonfiction,$2.50,http://viaf.org/viaf/13115077,James Smethan,m
1537,124902232,306,11,"Jun 22, 1889",18890622,A New Epictetus,286,306,http://search.proquest.com/docview/124902232/,24241,1889,,,single_focus,The Teaching of Epicectus,1889,T. Whittaker,,Nonfiction,40 cents,http://viaf.org/viaf/6226187,Rolleston,m
1538,90472302,9,46,"Nov 22, 1894",18941122,Music.,2399,9,http://search.proquest.com/docview/90472302/,24565,1894,,,not_review,,,,,,,,,
1539,90604866,821,61,"Oct 4, 1906",19061004,Review 6 -- No Title,3018,821,http://search.proquest.com/docview/90604866/,24565,1906,,,single_focus,The Guarded Flame,,D. Appleton & Co,http://viaf.org/viaf/129012558,Fiction,$1.50,http://viaf.org/viaf/73014818,W. B. Maxwell,m
1540,90133280,488,22,"Dec 19, 1891",18911219,PRELUDES AND STUDIES.,26,,http://search.proquest.com/docview/90133280/,25067,1891,,,single_focus,Preludes and Studies,,"Longmans, Green & Co.",http://viaf.org/viaf/124935207,Nonfiction,$1.25,http://viaf.org/viaf/66519907,W. J. Henderson,m
1541,90117977,477,18,"Dec 24, 1887",18871224,Italy.,26,477,http://search.proquest.com/docview/90117977/,25067,1887,,,not_review,,,,,,,,,
1542,124739187,245,34,Nov 1911,19111101,"Bought and Paid For""",3,,http://search.proquest.com/docview/124739187/,24243,1911,,,single_focus,Bought and Paid For,1911,,,Fiction - play,,http://viaf.org/viaf/72956952,George Broadhurst,m
1543,90555872,222,60,"Jan 25, 1906",19060125,Modern Sermons,2982,222,http://search.proquest.com/docview/90555872/,24565,1906,,,multi,,,,,,,,,
1544,90137495,435,23,"Dec 3, 1892",18921203,THE OREGON TRAIL.,25,,http://search.proquest.com/docview/90137495/,25067,1892,,,single_focus,The Oregon Trail: Sketches of Prairie and Rocky Mountain Life,1892,"Little, Brown & Co.",http://viaf.org/viaf/144240696,Nonfiction,$4.00,http://viaf.org/viaf/36922833,Parkman,m
1545,89643057,95,XV.,"Aug 16, 1893",18930816,A new text-book of Biology.,172,95,http://search.proquest.com/docview/89643057/,25244,1893,,,single_focus,Course of Practical Biology,1893,Longmans,,Nonfiction,,http://viaf.org/viaf/311233318,John Bidgood,m
1546,124761958,586,8,Feb 1899,18990201,Review 16 -- No Title,6,,http://search.proquest.com/docview/124761958/,24243,1899,,,single_focus,The Secret of Fourgerense,1899,"Marlier, Callanan & Co",,Fiction,$1.50,http://viaf.org/viaf/67265450,Louise Imogene Guiney,f
1547,90292950,11,34,"Feb 2, 1882",18820202,Review 6 -- No Title,1731,11,http://search.proquest.com/docview/90292950/,24565,1882,,,single_focus,Two Years in Oregon,1882,D. Appleton & Co,http://viaf.org/viaf/129012558,Nonfiction,,http://viaf.org/viaf/16844296,Wallis Nash,m
1548,90544811,266,57,"Aug 4, 1904",19040804,Educational Books: A Brief Survey,2905,266,http://search.proquest.com/docview/90544811/,24565,1904,,,brief,,,,,,,,,
1549,90085603,243,15,"Jul 26, 1884",18840726,MINOR NOTICES.,15,243,http://search.proquest.com/docview/90085603/,25067,1884,,,multi,,,,,,,,,
1550,90323925,10,35,"Feb 1, 1883",18830201,Literature.,1783,10,http://search.proquest.com/docview/90323925/,24565,1883,,,single_focus,Dr. Grimshawe's Secret,1883,James R. Osgood & Co.,http://viaf.org/viaf/148236742,Fiction,,http://viaf.org/viaf/44435463,Nathaniel Hawthorne,m
1551,89635806,51,X,Jul 1889,18890701,RECENT BOOKS ON SOCIAL QUESTIONS.,111,51,http://search.proquest.com/docview/89635806/,25244,1889,,,multi,,,,,,,,,
1552,124914705,63,,"Feb 10, 1883",18830210,Art Notes.,58,63,http://search.proquest.com/docview/124914705/,24238,1883,,,brief,,,,,,,,,
1553,89663335,145,XXXVI,"Mar 1, 1904",19040301,AN EPIC OF QUEEN BESS.,425,145,http://search.proquest.com/docview/89663335/,25244,1904,,,single_focus,Elizabeth of England. A Dramatic Romance.,1904,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,Fiction,,http://viaf.org/viaf/73971468,N. S. Shaler,m
1554,124751244,416,14,Dec 1901,19011201,LITERARY LONDON,4,,http://search.proquest.com/docview/124751244/,24243,1901,,,not_review,,,,,,,,,
1555,89671025,214,LVIII,"Mar 18, 1915",19150318,The story of the French Revolution.,690,214,http://search.proquest.com/docview/89671025/,25244,1915,,,single_focus,Reflections on the Revolution in France,1915,McClurg,http://viaf.org/viaf/159744153,nonfiction,,http://viaf.org/viaf/53300351,H. P. Adams,m
1556,124752128,261,40,Nov 1914,19141101,"DADDY LONG-LEGS""",3,,http://search.proquest.com/docview/124752128/,24243,1914,,,not_review,,,,,,,,,
1557,90418253,18,39,"Nov 10, 1887",18871110,Review 4 -- No Title,2032,18,http://search.proquest.com/docview/90418253/,24565,1887,,,multi,,,,,,,,,
1558,89697959,255,,Sep 1925,19250901,THE DOGMAS OF NATURALISM,,255,http://search.proquest.com/docview/89697959/,25244,1925,,,single_focus,The Metaphysical Foundations of Modern Physical Science,1925,Kegan Paul,http://viaf.org/viaf/138325504,Nonfiction,,http://viaf.org/viaf/77233014,Burtt,m
1559,90107235,155,14,"May 19, 1883",18830519,MISS BIRD AMONG THE MALAYS.,10,155,http://search.proquest.com/docview/90107235/,25067,1883,,,single_focus,The Golden Chersonese,1883,G. P. Putnam's Sons,http://viaf.org/viaf/295600056,Nonfiction,$2.25,http://viaf.org/viaf/54160720,Bird,f
1560,89667792,402,XXX,"Jun 16, 1901",19010616,An important aid to the teaching of Psychology.,360,402,http://search.proquest.com/docview/89667792/,25244,1901,,,single_focus,Experimental Psychology,1901,Macmillan,http://viaf.org/viaf/146646454,Nonfiction,,http://viaf.org/viaf/18004440,Titchener,m
1561,90590210,268,65,"Jul 30, 1908",19080730,Review 2 -- No Title,3113,268,http://search.proquest.com/docview/90590210/,24565,1908,,,brief,,,,,,,,,
1562,90488588,24,44,"Aug 4, 1892",18920804,LITERARY NOTES.,2279,24,http://search.proquest.com/docview/90488588/,24565,1892,,,not_review,,,,,,,,,
1563,89666738,195,XXX,"Mar 16, 1901",19010316,Review 2 -- No Title,354,195,http://search.proquest.com/docview/89666738/,25244,1901,,,multi,,,,,,,,,
1564,89671243,141,LIII,"Sep 1, 1912",19120901,Chronicles of Anarchism.,629,141,http://search.proquest.com/docview/89671243/,25244,1912,,,single_focus,The Anarchists,1912,Lane,http://viaf.org/viaf/145370293,Nonfiction,,http://viaf.org/viaf/20721946,Ernest Alfred Vizetelly,m
1565,90598714,435,90,"Jun 2, 1917",19170602,BY WAY OF THE MEDIUM,3574,435,http://search.proquest.com/docview/90598714/,24565,1917,,,single_focus,Raymond,,G. H. Doran Company,http://viaf.org/viaf/140800687,Fiction,$2.00,http://viaf.org/viaf/39421635,Oliver Lodge,m
1566,90068573,227,15,"Jul 12, 1884",18840712,Review 2 -- No Title,14,227,http://search.proquest.com/docview/90068573/,25067,1884,,,single_focus,Harold,1884,Carl Schuessler,,Fiction - play,,http://viaf.org/viaf/27191320,Ernst von Wildenbruch; Marie von Zglinitzka,none
1567,89687295,574,LXVI,"May 31, 1919",19190531,THE WRITING AND READING OF VERSE.,791,574,http://search.proquest.com/docview/89687295/,25244,1919,,,multi,,,,,,,,,
1568,90306062,11,32,"Oct 28, 1880",18801028,Review 3 -- No Title,1665,11,http://search.proquest.com/docview/90306062/,24565,1880,,,multi,,,,,,,,,
1569,89672878,364,XXXI,"Nov 16, 1901",19011116,POLITICAL PARTIES IN THE UNITED STAT ES.,370,364,http://search.proquest.com/docview/89672878/,25244,1901,,,single_focus,Political Parties in the United States,1901,The Macmillan Co.,http://viaf.org/viaf/149435281,Nonfiction,,http://viaf.org/viaf/79110484,Macy,m
1570,90373136,11,34,"Apr 6, 1882",18820406,Literature.,1740,11,http://search.proquest.com/docview/90373136/,24565,1882,,,single_focus,Chancellorsville and Gettysburg,1882,Charles Scribner's Sons,http://viaf.org/viaf/121555288,Nonfiction,,http://viaf.org/viaf/6401146,Abner Doubleday,m
1571,124899809,98,,"Aug 29, 1885",18850829,Reviews,87,98,http://search.proquest.com/docview/124899809/,24240,1885,,,single_focus,The French Revolution,1885,Henry Holt & Co.,http://viaf.org/viaf/126775354,Nonfiction,$2.50,http://viaf.org/viaf/2477374,Hyppolyte Adolphe Taine,m
1572,89673510,290,XLII,"May 1, 1907",19070501,Sound advice to college students.,501,290,http://search.proquest.com/docview/89673510/,25244,1907,,,single_focus,Baccalaureate Addresses and Other Talks on Kindred Themes,,Scribner,,Nonfiction,,,Hadley,m
1573,124750562,323,42,Nov 1915,19151101,"""THE SONG OF THE LARK""",3,,http://search.proquest.com/docview/124750562/,24243,1915,,,single_focus,The Song of the Lark,1915,,,Fiction ,,http://viaf.org/viaf/2480701,Willa Sibert Cather,f
1574,89646671,0_002,XVI,"Feb 16, 1894",18940216,THE USES OF BOOKS.,184,0_002,http://search.proquest.com/docview/89646671/,25244,1894,,,not_review,,,,,,,,,
1575,89999595,68,104,"Oct 9, 1920",19201009,What Is Shell Shock?,3740,68,http://search.proquest.com/docview/89999595/,24565,1920,,,brief,,,,,,,,,
1576,124750239,574,,Aug 1908,19080801,THE FUNCTION OF FICTION AND SOME RECENT NOVELS,,,http://search.proquest.com/docview/124750239/,24243,1908,,,not_review,,,,,,,,,
1577,90486753,19,45,"Aug 10, 1893",18930810,RECENT VERSE.,2332,19,http://search.proquest.com/docview/90486753/,24565,1893,,,multi,,,,,,,,,
1578,89671097,49,LII,"Jan 16, 1912",19120116,BOOKS ABOUT WILD ANIMALS.,614,49,http://search.proquest.com/docview/89671097/,25244,1912,,,multi,,,,,,,,,
1579,124914482,51,,"Jul 31, 1886",18860731,"Tolstoi's ""War and Peace.""",135,51,http://search.proquest.com/docview/124914482/,24241,1886,,,single_focus,War and Peace,1886,W. S. Gottsberger,http://viaf.org/viaf/150481428,Fiction ,$1.75,http://viaf.org/viaf/96987389,Léon Tolstoi,m
1580,90372895,11,36,"Dec 25, 1884",18841225,Review 4 -- No Title,1882,11,http://search.proquest.com/docview/90372895/,24565,1884,,,single_focus,The Reality of Faith,1884,Charles Scribner's Sons,http://viaf.org/viaf/121555288,Nonfiction,,http://viaf.org/viaf/43422382,Newman Smyth,m
1581,124756142,300,12,Nov 1900,19001101,Review 4 -- No Title,3,,http://search.proquest.com/docview/124756142/,24243,1900,,,single_focus,The Makers of Modern Prose,1900,T. Whittaker,,Nonfiction,$2.00,http://viaf.org/viaf/18166555,Dawson,m
1582,90656959,38,107,"Oct 8, 1921",19211008,Books of the Week,3786,38,http://search.proquest.com/docview/90656959/,24566,1921,,,brief,,,,,,,,,
1583,90575618,561,62,"Mar 7, 1907",19070307,Sex and Society,3040,561,http://search.proquest.com/docview/90575618/,24565,1907,,,multi,,,,,,,,,
1584,89675124,59,LXI,"Jul 15, 1916",19160715,RECENT POETRY.,722,59,http://search.proquest.com/docview/89675124/,25244,1916,,,multi,,,,,,,,,
1585,124739526,435,31,Jun 1910,19100601,"V ELIZABETH DEJEANS'S ""THE HEART OF DESIRE""",4,,http://search.proquest.com/docview/124739526/,24243,1910,,,single_focus,The Heart of Desire,1910,J. B. Lippincott Company,http://viaf.org/viaf/265495543,Fiction,,http://viaf.org/viaf/66310754,Dejeans,f
1586,90575779,1312,63,"Nov 28, 1907",19071128,Prevention of Child Ills,3078,1312,http://search.proquest.com/docview/90575779/,24565,1907,,,multi,,,,,,,,,
1587,89990815,1681,52,"Jul 12, 1900",19000712,LITERATURE.,2693,1681,http://search.proquest.com/docview/89990815/,24565,1900,,,single_focus,Overland to China,1900,Harpers,http://viaf.org/viaf/122099855,Nonfiction,$3.00,http://viaf.org/viaf/27173915,Colquhoun,m
1588,90139184,84,17,"Mar 6, 1886",18860306,THE LIBRARY OF WONDERS.,5,84,http://search.proquest.com/docview/90139184/,25067,1886,,,single_focus,The Wonders of Pompeii,1886,Charles Scribner's Sons,http://viaf.org/viaf/121555288,Nonfiction ,$1 ,http://viaf.org/viaf/73889885,Mark Monnier,m
1589,124895119,316,16,"Dec 5, 1891",18911205,Books for the Young,414,316,http://search.proquest.com/docview/124895119/,24241,1891,,,single_focus,The Boy Travellers in Northern Europe,,Harper & Brothers,http://viaf.org/viaf/122099855,Fiction,$3.00,http://viaf.org/viaf/12454860,Thomas W. Knox,m
1590,124739868,170,52,Oct 1920,19201001,A PROPHET OF JOY,2,,http://search.proquest.com/docview/124739868/,24243,1920,,,single_focus,A Prophet of Joy,1920,Houghton Mifflin Co.,http://viaf.org/viaf/159556432,Nonfiction,,http://viaf.org/viaf/18287234,Gamaliel Bradford,m
1591,90590977,159,61,"Jul 19, 1906",19060719,Review 2 -- No Title,3007,159,http://search.proquest.com/docview/90590977/,24565,1906,,,single_focus,The Taxation of the Liquo-Trade,,The Macmillan Co.,http://viaf.org/viaf/149435281,Nonfiction,$3.25,http://viaf.org/viaf/7761311; http://viaf.org/viaf/24969457,Joseph Rowntree; Arthur Sherwell,m
1592,89639567,291,II,Apr 1882,18820401,Review 3 -- No Title,24,291,http://search.proquest.com/docview/89639567/,25244,1882,,,single_focus,American Men of Letters,1882,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,Nonfiction,,,Warner,m
1593,90425107,26,44,"Feb 4, 1892",18920204,LITERARY NOTES.,2253,26,http://search.proquest.com/docview/90425107/,24565,1892,,,not_review,,,,,,,,,
1594,90499798,48,64,"Jan 2, 1908",19080102,Review 7 -- No Title,3083,48,http://search.proquest.com/docview/90499798/,24565,1908,,,multi,,,,,,,,,
1595,89651547,180,XXVII,"Sep 16, 1899",18990916,Review 2 -- No Title,318,180,http://search.proquest.com/docview/89651547/,25244,1899,,,multi,,,,,,,,,
1596,124746690,771,60,Feb 1925,19250201,MR. ELLIS'S PARTING SHOTS,6,,http://search.proquest.com/docview/124746690/,24243,1925,,,single_focus,Impressions and Comments,1925,Houghton Mifflin & Co.,http://viaf.org/viaf/159556432,Nonfiction,,http://viaf.org/viaf/41861098,Havelock Ellis,m
1597,90362226,10,38,"Apr 29, 1886",18860429,Literature.,1952,10,http://search.proquest.com/docview/90362226/,24565,1886,,,single_focus,American Diplomacy and the Furtherance of Commerce,1886,Charles Scribner's Sons,http://viaf.org/viaf/121555288,Nonfiction,,http://viaf.org/viaf/49547083,Schuyler,m
1598,90625229,173,79,"Aug 3, 1914",19140803,THE DEGRADATION OF A SOUL,3425,173,http://search.proquest.com/docview/90625229/,24565,1914,,,multi,,,,,,,,,
1599,90580847,1286,59,"Nov 30, 1905",19051130,Nedra,2974,1286,http://search.proquest.com/docview/90580847/,24565,1905,,,single_focus,Nedra,1905,"Dodd, Mead & Co.",http://viaf.org/viaf/266483422,Fiction,$1.25,http://viaf.org/viaf/1309481,George Barr McCutcheron,m
1600,89687174,250,LVIII,"Apr 1, 1915",19150401,Review 2 -- No Title,691,250,http://search.proquest.com/docview/89687174/,25244,1915,,,not_review,,,,,,,,,
1601,124913490,55,,"Feb 10, 1883",18830210,False Pseudonyms.,58,55,http://search.proquest.com/docview/124913490/,24238,1883,,,single_focus,"Pseudonyms of Authors, Including Anonyms and Initialisms",1883,,,Nonfiction - reference,,http://viaf.org/viaf/287002069,John Edward Haynes,m
1602,90530908,2019,54,"Aug 21, 1902",19020821,LITERATURE,2803,2019,http://search.proquest.com/docview/90530908/,24565,1902,,,single_focus,Reminiscences of Sixty Years in Public Affairs,,"McClure, Phillips & Co.",http://viaf.org/viaf/125952360,Nonfiction,$5,http://viaf.org/viaf/15148408,George S. Boutwell,
1603,124904265,77,,"Feb 16, 1889",18890216,Minor Notices,268,77,http://search.proquest.com/docview/124904265/,24241,1889,,,multi,,,,,,,,,
1604,124876576,571,45,Dec 1904,19041201,The Poetry of a Poet.,6,,http://search.proquest.com/docview/124876576/,24242,1904,,,single_focus,The Fire-Bringer,,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,Fiction,,http://viaf.org/viaf/72190216,Moody,m
1605,89672506,136,XLIV,"Mar 1, 1908",19080301,Review 1 -- No Title,521,136,http://search.proquest.com/docview/89672506/,25244,1908,,,multi,,,,,,,,,
1606,90534596,213,55,"Jan 22, 1903",19030122,Review 1 -- No Title,2825,213,http://search.proquest.com/docview/90534596/,24565,1903,,,single_focus,The Rommany Stone,1903,"Longmans, Green & Co.",http://viaf.org/viaf/124935207,Fiction,$1.50,http://viaf.org/viaf/67852816,Yoxall,m
1607,90575465,327,58,"Feb 9, 1905",19050209,Review 2 -- No Title,2932,327,http://search.proquest.com/docview/90575465/,24565,1905,,,single_focus,The Theology of the Old Testament,1905,Charles Scribner's Sons,http://viaf.org/viaf/121555288,Nonfiction,$2.50,http://viaf.org/viaf/55572479,Davidson,m
1608,124761613,493,8,Jan 1899,18990101,Review 13 -- No Title,5,,http://search.proquest.com/docview/124761613/,24243,1899,,,single_focus,The Loves of the Lady Arabella,,The Macmillan Co.,http://viaf.org/viaf/149435281,Fiction,$1.50,http://viaf.org/viaf/64367567,Molly Elliot Seawell,none
1609,124894651,213,12,"Nov 2, 1889",18891102,Sir Edwin Arnold's Last Two Books,305,213,http://search.proquest.com/docview/124894651/,24241,1889,,,multi,,,,,,,,,
1610,90408783,14,39,"Dec 8, 1887",18871208,BOYS' BOOKS.,2036,14,http://search.proquest.com/docview/90408783/,24565,1887,,,multi,,,,,,,,,
1611,90573412,1270,71,"Dec 7, 1911",19111207,Review 3 -- No Title,3288,1270,http://search.proquest.com/docview/90573412/,24565,1911,,,single_focus,The Better Country,1911,The C. M. Clark Publishing Company,http://viaf.org/viaf/146960836,Nonfiction,$1.50,http://viaf.org/viaf/34058522,Bartlett,m
1612,90539956,1962,54,"Aug 14, 1902",19020814,The Coasts of Bohemia,2802,1962,http://search.proquest.com/docview/90539956/,24565,1902,,,single_focus,The Latin Quarter (Scènes de la Vie de Bohème),1902,"Doubleday, Page & Co.",http://viaf.org/viaf/265181339,Nonfiction,$1.50,http://viaf.org/viaf/66471524,Henry Murger,m
1613,124896703,298,15,"Jun 6, 1891",18910606,Minor Notices,388,298,http://search.proquest.com/docview/124896703/,24241,1891,,,brief,,,,,,,,,
1614,89998501,1266,52,"May 24, 1900",19000524,Review 3 -- No Title,2686,1266,http://search.proquest.com/docview/89998501/,24565,1900,,,single_focus,Chopin: The Man and His Music,1900,Charles Scribner's Sons,http://viaf.org/viaf/121555288,Nonfiction,,http://viaf.org/viaf/37048443,James Huneker,m
1615,89677782,117,,"Aug 16, 1917",19170816,Review 4 -- No Title,747,117,http://search.proquest.com/docview/89677782/,25244,1917,,,multi,,,,,,,,,
1616,90129690,414,15,"Nov 29, 1884",18841129,Hawthorne's Wonder Book.,24,414,http://search.proquest.com/docview/90129690/,25067,1884,,,single_focus,A Wonder Book for Boys and Girls,1884,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,Fiction,$2.50,http://viaf.org/viaf/44435463,Hawthorne,m
1617,89682569,381,LIX,"Oct 28, 1915",19151028,Review 4 -- No Title,704,381,http://search.proquest.com/docview/89682569/,25244,1915,,,multi,,,,,,,,,
1618,124900908,232,,"May 11, 1889",18890511,Recent Fiction,280,232,http://search.proquest.com/docview/124900908/,24241,1889,,,multi,,,,,,,,,
1619,89667624,60,XLIII,"Aug 1, 1907",19070801,A FORGOTTEN CHAPTER IN WESTERN EXPLORATION.,507,60,http://search.proquest.com/docview/89667624/,25244,1907,,,single_focus,Vancouver's Discovery of Puget Sound,,The Macmillan Co.,http://viaf.org/viaf/149435281,Nonfiction,,http://viaf.org/viaf/23566990,Meany,m
1620,90516718,2181,53,"Sep 12, 1901",19010912,THE MODERN AMERICAN BIBLE.,2754,2181,http://search.proquest.com/docview/90516718/,24565,1901,,,multi,,,,,,,,,
1621,89656836,437,XXIX,"Dec 1, 1900",19001201,For younger readers.,347,437,http://search.proquest.com/docview/89656836/,25244,1900,,,multi,,,,,,,,,
1622,89678766,459,LVIII,"Jun 10, 1915",19150610,TAGORE: POET AND MYSTIC.,696,459,http://search.proquest.com/docview/89678766/,25244,1915,,,multi,,,,,,,,,
1623,89673581,44,XLIII,"Jul 16, 1907",19070716,Review 1 -- No Title,506,44,http://search.proquest.com/docview/89673581/,25244,1907,,,multi,,,,,,,,,
1624,90060122,481,14,"Dec 29, 1883",18831229,TO LEEWARD.,26,481,http://search.proquest.com/docview/90060122/,25067,1883,,,single_focus,To Leeward,1883,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,Fiction,$1.25,http://viaf.org/viaf/4958780,F. Marion Crawford,m
1625,90605814,419,69,"Aug 25, 1910",19100825,Literature,3221,419,http://search.proquest.com/docview/90605814/,24565,1910,,,multi,,,,,,,,,
1626,90116399,107,14,"Apr 7, 1883",18830407,TALKS ON ART.,7,107,http://search.proquest.com/docview/90116399/,25067,1883,,,single_focus,Talks on Art,1883,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,Nonfiction,$1.00,,Hunt,m
1627,90524610,208,59,"Jul 27, 1905",19050727,Literature,2956,208,http://search.proquest.com/docview/90524610/,24565,1905,,,multi,,,,,,,,,
1628,124752167,195,14,Oct 1901,19011001,Review 2 -- No Title,2,,http://search.proquest.com/docview/124752167/,24243,1901,,,single_focus,The Tory Lover,1901,"Houghton, Mifflin & Co.",http://viaf.org/viaf/159556432,Fiction,$1.50,http://viaf.org/viaf/44336104,Jewett,f
1629,90139762,331,13,"Oct 7, 1882",18821007,Review 4 -- No Title,20,331,http://search.proquest.com/docview/90139762/,25067,1882,,,single_focus,Zoölogical Sketches,1882,J. B. Lippincott & Co.,http://viaf.org/viaf/265495543,Nonfiction,$2.00,http://viaf.org/viaf/16832833,Oswald,m
1630,124745923,473,28,Jan 1909,19090101,"""The Gentleman""",5,,http://search.proquest.com/docview/124745923/,24243,1909,,,single_focus,The Gentleman,1909,,,Fiction,,http://viaf.org/viaf/10350078,Alfred Ollivant,m
1631,90286330,11,34,"Feb 9, 1882",18820209,Review 7 -- No Title,1732,11,http://search.proquest.com/docview/90286330/,24565,1882,,,multi,,,,,,,,,
1632,90359762,11,36,"Aug 21, 1884",18840821,Review 4 -- No Title,1864,11,http://search.proquest.com/docview/90359762/,24565,1884,,,not_review,,,,,,,,,
1633,124738161,607,35,Aug 1912,19120801,Mr. Wells's Moral,6,,http://search.proquest.com/docview/124738161/,24243,1912,,,brief,,,,,,,,,
1634,89642616,219,XIV.,"Apr 1, 1893",18930401,The charming letters of an English painter.,163,219,http://search.proquest.com/docview/89642616/,25244,1893,,,single_focus,Letters of James Smetham,1893,Macmillan,http://viaf.org/viaf/149435281,Nonfiction,,,W. Davies,m
1635,89678534,529,LXII,"Jun 14, 1917",19170614,LLOYD GEORGE: The Man and His Story.,744,529,http://search.proquest.com/docview/89678534/,25244,1917,,,single_focus,Lloyd George: The Man and His Story,1917,Harper,http://viaf.org/viaf/122099855,Nonfiction,$1,http://viaf.org/viaf/32368496,Frank Dilnot,m
1636,124902340,107,15,"Feb 28, 1891",18910228,"""Socialism New and Old""",374,107,http://search.proquest.com/docview/124902340/,24241,1891,,,single_focus,Socialism New and Old,1891,D. Appleton & Co,http://viaf.org/viaf/129012558,Nonfiction,$1.75,http://viaf.org/viaf/86901622,Graham,m
1637,124913586,284,,"Oct 21, 1882",18821021,LITERARY NOTES.,47,284,http://search.proquest.com/docview/124913586/,24238,1882,,,not_review,,,,,,,,,
1638,124741603,424,31,Jun 1910,19100601,"""The Godparents""",4,,http://search.proquest.com/docview/124741603/,24243,1910,,,single_focus,The Godparents,1910,,,Fiction,,http://viaf.org/viaf/118105734,Grace Sartwell Mason,none
